"TIME","L1(2)"
0,4.50027
5.00043586e-009,3.60074
5.420388486e-009,3.52573
7.940104239e-009,3.07189
1.801896725e-008,1.25799
3.145745127e-008,-1.15976
5.83344193e-008,-4.49688
3.064666941e-005,-4.49226
0.0002447871931,-4.46092
0.0004895192202,-4.42884
0.0008954667646,-4.39125
0.001016307705,-4.38425
0.001050239021,-4.38269
0.001050828764,-4.38258
0.001050940855,-4.3825
0.001050958121,-4.38322
0.001068603974,-4.38244
0.001121645129,-4.38061
0.001192366668,-4.37894
0.001333809748,-4.37833
0.001475271989,-4.38129
0.001537185364,-4.38369
0.001573479239,-4.3854
0.001573488201,-4.38677
0.001573498201,-3.78092
0.001573518201,-2.57049
0.001573524452,-2.19276
0.001573536954,-1.43632
0.001573561958,0.075137
0.001573636944,4.61124
0.001573946993,4.61102
0.001614593496,4.60277
0.001737493156,4.57632
0.0022290918,4.46234
0.002573515965,4.39012
0.002608950863,4.3832
0.002609180286,4.38368
0.002609207858,4.38302
0.002609263003,4.38313
0.002609278036,4.38376
0.002609308103,4.38299
0.002609316868,4.38356
0.00260934003,4.38258
0.002609373822,4.38343
0.002609508988,4.38374
0.002632397216,4.37933
0.002701602567,4.36691
0.002793876367,4.35191
0.002989955388,4.32675
0.003021233048,4.32363
0.003021749736,4.32348
0.003021755818,4.32256
0.003021785818,-1.29602
0.003021825818,-4.67321
0.003023025818,-4.67292
0.003062705818,-4.67058
0.003185585818,-4.66075
0.003349425818,-4.64208
0.003677105818,-4.58981
0.004031734479,-4.51968
0.004410142257,-4.44282
0.00479647074,-4.37694
0.005264657171,-4.33187
0.005311793513,-4.32955
0.005311815046,-4.33117
0.005311843757,-4.32998
0.005341186256,-4.32886
0.005429386018,-4.32669
0.0055469857,-4.32692
0.005646238773,-4.32989
0.005671769764,-4.33109
0.005672766579,-4.33097
0.00567300648,-4.33116
0.005673014136,-4.32846
0.005673024136,-3.72418
0.005673044136,-2.50872
0.005673084136,-0.0792724
0.005673162231,4.66511
0.005673186231,4.66485
0.005673218231,4.66576
0.005673666231,4.6653
0.005705922231,4.65874
0.005804226231,4.63729
0.005935298231,4.60579
0.00658865959,4.43237
0.006941559038,4.35175
0.007035194597,4.33327
