"TIME","L1(2)"
0,4.50027
5.420361434e-009,3.52515
6.260210807e-009,3.37337
7.939909553e-009,3.07173
1.801810203e-008,1.25821
3.145569199e-008,-1.15955
5.833087192e-008,-4.49687
3.064346043e-005,-4.49341
0.0002447615289,-4.46977
0.0004894678928,-4.44491
0.0009562909585,-4.40946
0.001145490137,-4.40023
0.001207484097,-4.39802
0.00120769203,-4.39809
0.001207715253,-4.3996
0.001207746216,-4.39808
0.001207931996,-4.39854
0.001239390679,-4.39754
0.00133450985,-4.39536
0.00146133541,-4.3941
0.0017308448,-4.3976
0.001808696655,-4.40017
0.001810909342,-4.40018
0.001810933721,-4.39958
0.001810966227,-4.40027
0.001810970916,-4.40106
0.001810980294,-3.83382
0.00181099905,-2.70152
0.001811036562,-0.434135
0.001811119817,4.59592
0.001811134822,4.59659
0.00181134489,4.59615
0.001818787307,4.59522
0.001872564774,4.58696
0.00205694466,4.55676
0.002699375994,4.44565
0.00296248518,4.40449
0.00300123972,4.39887
0.003002225356,4.39867
0.003002238093,4.39954
0.003002263567,4.39806
0.003002328499,4.39879
0.003002364708,4.39885
0.00300238119,4.3995
0.00300238656,4.39667
0.0030023973,4.40025
0.003002413039,4.39948
0.003002507473,4.39897
0.003006410745,4.3986
0.003066848507,4.39022
0.003131315454,4.38179
0.003260249347,4.36669
0.003429460492,4.35077
0.00347629703,4.34718
0.003476745299,4.347
0.003476883947,4.34721
0.003476900843,4.34645
0.003476934635,4.34719
0.003476944331,4.34575
0.003476963723,4.34862
0.00347696982,4.3472
0.003476982014,4.34866
0.00347699061,4.34582
0.00347700061,2.48627
0.00347702061,-1.24277
0.00347706061,-4.64931
0.00347954061,-4.64941
0.00351794061,-4.64773
0.00364082061,-4.6407
0.00380466061,-4.62763
0.00413234061,-4.59102
0.004535481771,-4.5333
0.005002179411,-4.46182
0.005439856348,-4.40294
0.005964747815,-4.35849
0.006054261433,-4.3541
0.006113603626,-4.35183
0.006113638823,-4.35225
0.006113959367,-4.35191
0.006114095734,-4.35264
0.00611518667,-4.35227
0.006153836972,-4.35111
0.006273528231,-4.34913
0.006433116576,-4.35023
0.006530121902,-4.35298
0.006530131696,-4.35378
0.006530151284,-4.3537
0.006530154358,-4.35743
0.006530160506,-3.97925
0.006530172802,-3.23319
0.006530190099,-2.18666
0.006530224693,-0.0898083
0.006530302775,4.64391
0.006530316612,4.64313
0.006530399638,4.64385
0.00653073174,4.64342
0.006558628342,4.63928
0.006643646558,4.6257
0.006757004179,4.60607
0.00698371942,4.56292
0.007376189915,4.48331
0.007776565756,4.40684
0.00800569763,4.36898
0.008098322999,4.35531
0.008100147613,4.35518
0.008100316441,4.35536
0.008100323786,4.35593
0.008100338476,4.35522
0.008100779176,4.35545
0.008130394218,4.35134
0.008220649583,4.33981
0.00837107102,4.32398
0.008467422843,4.31616
0.008470025433,4.316
0.008470032877,4.31666
0.008470042877,2.439
0.008470062877,-1.31186
0.008470069126,-2.48119
0.008470081624,-4.67883
0.00847010662,-4.68022
0.008470156612,-4.68094
0.008470456564,-4.68051
0.008495652532,-4.67941
0.008572440244,-4.67519
0.00867482386,-4.66773
0.008879591092,-4.64707
