"TIME","L1(2)"
0,4.50027
5.00043586e-009,3.60074
5.42030445e-009,3.52613
7.939515992e-009,3.07302
1.129846471e-008,2.46718
3.145215705e-008,-1.15889
5.832374683e-008,-4.49687
3.063702219e-005,-4.49456
0.0002447100384,-4.47872
0.000489364914,-4.4616
0.0009786746653,-4.43354
0.00126896571,-4.4219
0.001466655443,-4.41639
0.001469651855,-4.41639
0.001470165256,-4.4164
0.001470221218,-4.4168
0.001546553386,-4.41537
0.001775773739,-4.41316
0.002100508622,-4.41574
0.002205772797,-4.41805
0.00220719806,-4.41804
0.002207657761,-4.4181
0.002207667498,-4.41852
0.002207697498,-2.60769
0.002207737498,-0.194134
0.002207816594,4.57855
0.002207840594,4.57775
0.002207936594,4.57873
0.002211904594,4.57809
0.002338880594,4.56497
0.002469952594,4.55063
0.003256384594,4.46017
0.003568866736,4.42695
0.003666965185,4.41729
0.003667179624,4.41737
0.003667225788,4.41741
0.00366723473,4.4154
0.003667252614,4.41694
0.003667269774,4.41668
0.003667286213,4.4181
0.003667319091,4.41744
0.003667779383,4.41774
0.003734587545,4.41149
0.003936590174,4.39463
0.004218547861,4.37677
0.0042501078,4.37519
0.00425011603,4.37712
0.00425012603,2.5255
0.00425014603,-1.17415
0.00425018603,-4.62159
0.00425266603,-4.62129
0.00433202603,-4.61888
0.00441394603,-4.61578
0.00457778603,-4.60785
0.00490546603,-4.58583
0.005391692696,-4.54226
0.005915165454,-4.48875
0.006467334026,-4.43559
0.00701759745,-4.3961
0.007323036644,-4.38247
0.007458726902,-4.37866
0.007459026826,-4.37858
0.007459045889,-4.37919
0.007459084015,-4.37805
0.007459160267,-4.3785
0.007459165347,-4.3801
0.007459195827,-4.37901
0.007459317747,-4.37879
0.007459805427,-4.37913
0.007500770548,-4.3782
0.007625616631,-4.37654
0.00783370302,-4.37695
0.007967389998,-4.3793
0.007967420624,-4.37998
0.007967543126,-4.37942
0.007967545835,-4.38099
0.007967551253,-4.05296
0.007967562089,-3.39561
0.00796758376,-2.08519
0.007967694513,4.61694
0.007967703182,4.61733
0.007967720519,4.61621
0.007967824543,4.61723
0.008003192722,4.61377
0.008109713355,4.60247
0.008251740865,4.58612
0.008535795886,4.55009
