"TIME","L1(2)"
0,4.50027
5.00043586e-009,3.60074
5.420409499e-009,3.52623
7.940251335e-009,3.07132
1.130004045e-008,2.4672
3.145877513e-008,-1.16006
5.833708804e-008,-4.49682
3.064907637e-005,-4.49074
0.0001224308049,-4.47258
0.0002448064429,-4.44924
0.000489557719,-4.40832
0.0008423900485,-4.36975
0.0009148467235,-4.36501
0.000914883982,-4.36484
0.000914891443,-4.36659
0.0009149063649,-4.36568
0.0009149958964,-4.3653
0.0009186965317,-4.36528
0.0009759966907,-4.36258
0.00103711686,-4.3607
0.0011593572,-4.36004
0.001281614778,-4.36347
0.001335123709,-4.36626
0.001368288419,-4.36842
0.001368420463,-4.36804
0.001368436591,-4.36867
0.001368468847,-4.36839
0.001368478163,-4.3689
0.00136849975,-4.36857
0.001368517477,-3.29531
0.001368541113,-1.86319
0.001368588385,0.99959
0.001368648291,4.62804
0.001368657745,4.62929
0.001368676654,4.62781
0.001368941377,4.62806
0.001407364058,4.61759
0.001523539724,4.58402
0.001988242389,4.44082
0.002170122017,4.38847
0.002258780654,4.36503
0.002258905128,4.36488
0.002258972978,4.36477
0.002258994504,4.36535
0.002259001134,4.36453
0.002259040914,4.36586
0.002259200034,4.36538
0.002286144356,4.35868
0.002367613803,4.33967
0.002476239733,4.31781
0.00259164817,4.29941
0.002615149546,4.2963
0.002615528074,4.29625
0.002615613985,4.29638
0.002615621767,4.29605
0.002615651767,-1.35728
0.002615691767,-4.70063
0.002616891767,-4.70025
0.002656571767,-4.69705
0.002697531767,-4.69309
0.002779451767,-4.68324
0.002943291767,-4.65648
0.003252902148,-4.58666
0.003566036355,-4.50227
0.003911032302,-4.41139
0.004244687829,-4.34238
0.004435043601,-4.31584
0.004482643324,-4.31087
0.004586326302,-4.30291
0.004586859987,-4.30293
0.004586872547,-4.3041
0.004586947907,-4.3035
0.004599708867,-4.3027
0.004638293187,-4.30099
0.004689738946,-4.29964
0.004792630466,-4.30011
0.004879470625,-4.30379
0.004898938091,-4.30514
0.004899042683,-4.30503
0.004899049534,-4.30597
0.004899090642,-4.30515
0.004899094694,-4.30672
0.004899102797,-3.81265
0.004899124305,-2.50411
0.00489913491,-1.85706
0.00489915612,-0.568698
