"TIME","L1(2)"
0,4.50027
5.000436748e-009,3.60057
6.260526684e-009,3.3757
7.940646598e-009,3.07228
1.130088643e-008,2.467
3.14623254e-008,-1.16074
5.834424403e-008,-4.49681
1.53551768e-005,-4.46935
6.125519688e-005,-4.38883
0.0001224552236,-4.29036
0.0002349379902,-4.15496
0.000296117941,-4.11146
0.00030459736,-4.10717
0.00030888871,-4.10518
0.000309003034,-4.10562
0.000317234362,-4.10222
0.000325596346,-4.09926
0.0003423203141,-4.09489
0.0003757682501,-4.0923
0.0004426641223,-4.11113
0.000457304754,-4.11949
0.000464613202,-4.12421
0.000464621671,-4.12434
0.000464651671,-2.27375
0.000464691671,0.194025
0.0004647674977,4.87217
0.0004729514977,4.85169
0.0004975274977,4.78815
0.0005302954977,4.69938
0.0005958314977,4.51561
0.0006956591339,4.24824
0.000708375667,4.21583
0.0007338087332,4.15364
0.000753039379,4.1092
0.000753086262,4.10942
0.0007531171959,4.10887
0.000753132461,4.1098
0.0007535904153,4.10853
0.0007609176848,4.09238
0.000768733439,4.0756
0.0007843649472,4.04358
0.0008156279637,3.98612
0.000846893163,3.93815
0.000854709304,3.92769
0.000874129675,3.90449
0.000875155101,3.9035
0.000875164036,3.90289
0.000875181906,3.90373
0.000875184764,3.90287
0.000875201912,0.345784
0.000875224776,-4.39733
0.000875270504,-5.09325
0.0008810322319,-5.08887
0.0008985917837,-5.07351
0.0009220045195,-5.04815
0.0009688299909,-4.98217
0.001062480934,-4.8028
0.001166412575,-4.56145
0.0012875528,-4.28149
0.001397451922,-4.07724
0.001526740462,-3.94895
0.001536585865,-3.94426
0.001536850276,-3.94402
0.001536973565,-3.94421
0.001537105629,-3.94458
0.001542040404,-3.9426
0.001557079718,-3.9382
0.001577132136,-3.93593
0.001617236973,-3.94359
0.001627266441,-3.94803
0.001647934038,-3.96022
0.001648013726,-3.96035
0.001648016374,-3.95968
0.001648032258,-2.96845
0.001648095793,1.00125
0.001648160371,5.03602
0.001652489215,5.02507
0.001665501162,4.99134
0.001682850424,4.9442
0.001717548949,4.84372
0.001786945998,4.62732
0.001886847816,4.31388
0.001988681471,4.03715
0.002009427099,3.98771
0.00202009753,3.96367
0.002020397209,3.9629
0.002020525379,3.96317
0.002025066259,3.95327
0.002039128339,3.92402
0.002057877779,3.8884
0.002095376659,3.82957
0.002107095336,3.81465
0.002118625501,3.80165
0.002118742654,3.80151
0.002118763426,3.80104
0.00211880497,3.80132
0.002118810786,3.80182
0.002118840786,-2.58772
0.002118880786,-5.19489
0.002121360786,-5.19322
0.002129040786,-5.18687
0.002139280786,-5.17727
0.002159760786,-5.1543
0.002200720786,-5.09419
0.002282640786,-4.92717
0.002384567878,-4.663
0.00249223776,-4.36508
0.002602934367,-4.09521
0.002727920788,-3.89721
0.002745741981,-3.87931
0.002781384367,-3.85385
0.002790584963,-3.84951
0.002790838429,-3.84946
0.002790976455,-3.84991
0.002795866508,-3.84804
0.002811009897,-3.84413
0.002831201083,-3.84315
0.002871583455,-3.85555
0.002880422348,-3.86081
0.002885774238,-3.86442
0.002885846614,-3.86436
0.002885876614,-1.97669
0.002885916614,0.540851
0.002885989552,5.13183
0.002885997552,5.13221
0.002886013552,5.13115
0.002886045552,5.13201
0.002886493552,5.13056
0.002894173552,5.11094
0.002902365552,5.08932
0.002918749552,5.04409
0.002951517552,4.94663
0.003017053552,4.73202
0.003126915926,4.35803
0.003226162833,4.0539
0.003291224608,3.89189
0.003297891556,3.87704
0.003298021526,3.87671
0.00329806084,3.87672
0.003298113817,3.87712
0.003302563885,3.86752
0.003316125998,3.83981
0.003334208814,3.80645
0.003370374447,3.75268
0.003381111148,3.7401
0.003385785771,3.73515
0.003385813824,3.73484
0.003385851228,3.73505
0.003385861827,3.73455
0.003385883025,3.73504
0.003385886299,3.73342
0.003385892847,2.31469
0.003385905943,-0.525768
0.003385932135,-5.26161
0.003392584903,-5.25616
0.003399290055,-5.25009
0.00341270036,-5.23615
0.003439520969,-5.2013
0.003493162186,-5.10613
0.003592007647,-4.86317
0.003697201527,-4.55191
0.003815305418,-4.20796
0.003925997773,-3.9524
0.00405364128,-3.79963
0.004068891178,-3.79196
0.004069047022,-3.79195
0.004069066514,-3.79201
0.004069120502,-3.79241
0.004073655525,-3.7907
0.004087476546,-3.78718
0.004105904574,-3.78633
0.00414276063,-3.79767
0.004155741333,-3.80577
0.004156300046,-3.80619
0.004156310046,-3.17347
0.004156330046,-1.90997
0.004156442338,5.19018
0.004160530338,5.17977
0.004172818338,5.14742
0.004189202338,5.10168
0.004221970338,5.00239
0.004287506338,4.78106
0.004394028149,4.40004
0.004494425186,4.06931
0.004554676426,3.90258
0.004573503679,3.85667
0.004582919359,3.83511
0.004588352017,3.82322
0.004588559301,3.82274
0.00458858244,3.82327
0.004589538852,3.82108
0.0045964497,3.80655
0.004604347812,3.79069
0.004620144036,3.76149
0.004651736483,3.71358
0.004661609801,3.70152
0.004670200179,3.69211
0.004670639562,3.69175
0.004670697277,3.69162
0.004670702023,3.69133
0.004670711515,1.61003
0.004670730499,-2.55426
0.004670768467,-5.30486
0.004675552434,-5.301
0.004690132144,-5.28705
0.004709571757,-5.26381
0.004748450983,-5.20236
0.004826209436,-5.02876
0.004927392455,-4.73439
0.005033887218,-4.39462
0.00514505671,-4.07303
0.005263622574,-3.83448
0.005323038309,-3.76843
0.005341613003,-3.75594
0.005353205834,-3.75031
0.005353346771,-3.75056
0.005353351864,-3.75015
0.005353382422,-3.75086
0.005355949294,-3.74978
0.005363772143,-3.74734
0.005374202608,-3.74538
0.005395063538,-3.74593
0.005415931556,-3.7524
0.005432242377,-3.76154
0.005435687744,-3.76392
0.005435692948,-3.76404
0.005435702948,-3.1302
0.005435722948,-1.86107
0.005435762948,0.676109
0.005435834771,5.23236
0.005435858771,5.23187
0.005435890771,5.23255
0.005444018771,5.21147
0.005452210771,5.18961
0.005468594771,5.14353
0.005501362771,5.04295
0.005566898771,4.81683
0.005672737368,4.42549
0.005773685047,4.0772
0.005831926736,3.9055
0.005846485784,3.86686
0.005876968532,3.794
0.005881654858,3.78378
0.005881696437,3.78431
0.005882913559,3.78157
0.005891708247,3.76337
0.005901759319,3.74386
0.005921861463,3.70919
0.005941966795,3.68046
0.005946993472,3.67422
0.005959011108,3.66093
0.005960115022,3.65974
0.005960119987,3.6585
0.005960129917,1.46202
0.005960149777,-2.93278
0.005960189497,-5.33688
0.005965194217,-5.33276
0.005980446697,-5.31773
0.006000783337,-5.29242
0.006041456617,-5.22485
0.006122803177,-5.03296
0.006224359225,-4.72282
0.006330893333,-4.36991
0.006441768542,-4.04063
0.006562815477,-3.79695
0.006622093882,-3.73471
0.006639698943,-3.72421
0.006645440903,-3.7217
0.006645545266,-3.72159
0.006645561428,-3.72123
0.006645593752,-3.72179
0.0066456584,-3.72168
0.006645710645,-3.72234
0.006645919625,-3.72193
0.006650099225,-3.72041
0.006663473943,-3.71714
0.006681306902,-3.71675
0.006716972818,-3.72934
0.006724535819,-3.73433
0.006725002451,-3.73461
0.006725007168,-3.73491
0.006725016602,-3.13534
0.006725035471,-1.93507
0.006725073209,0.464131
0.006725148668,5.26171
0.006729005467,5.2519
0.006740598509,5.22128
0.006756055899,5.17787
0.006786970678,5.08309
0.006848800235,4.869
0.006953457609,4.47433
0.007054361598,4.11117
0.007165772493,3.7994
0.007179111002,3.76894
0.007183351763,3.75978
0.007183564735,3.75925
0.007183680276,3.75922
0.007183785723,3.75943
0.007185894656,3.75484
0.007192643242,3.74095
0.007201641357,3.72345
0.007219637588,3.69201
0.007256192306,3.64331
0.007259601057,3.63996
0.007259941123,3.63942
0.007260013021,3.6396
0.007260016391,3.63888
0.00726003661,-0.86028
0.007260063569,-5.35705
0.007263460399,-5.35435
0.007273812643,-5.34464
0.007287615634,-5.32916
0.007315221617,-5.28989
0.007370433583,-5.18099
0.007469305365,-4.90907
0.007581889306,-4.53646
0.007695045656,-4.16823
0.007808010066,-3.87869
0.007935295927,-3.71348
0.00795070511,-3.70556
0.007950721954,-3.70614
0.007952844338,-3.70523
0.007959312555,-3.70311
0.007967936845,-3.70123
0.007985185424,-3.7007
0.008019682583,-3.71244
0.008028247356,-3.71797
0.008028371726,-3.71813
0.008028409409,-3.71796
0.008028414746,-3.71748
0.008028424746,-3.08148
0.008028444746,-1.80798
0.008028450997,-1.41078
0.008028463499,-0.614486
0.008028556052,5.27812
0.00803110646,5.27177
0.008038787689,5.25181
0.008049029327,5.22401
0.008069512604,5.16458
0.008110479158,5.03235
0.008192412265,4.73247
0.008301548333,4.31601
0.008404903009,3.96634
0.008469606802,3.79234
0.008483759048,3.75949
0.00849072333,3.74429
0.008490953533,3.74368
0.008491021437,3.74371
