"TIME","L1(2)"
0,4.50027
5.000436748e-009,3.60057
5.420333423e-009,3.52542
6.260126773e-009,3.37386
7.939713473e-009,3.07287
1.129888687e-008,2.46671
1.801723367e-008,1.25836
3.145392728e-008,-1.15921
5.832731448e-008,-4.49686
3.064024414e-005,-4.4941
0.0002447358062,-4.47513
0.0004894164486,-4.45485
0.0009787777334,-4.42297
0.00126115881,-4.41119
0.001348489461,-4.40863
0.001348855826,-4.40854
0.001348917118,-4.40935
0.001349407454,-4.40903
0.001420576222,-4.40746
0.001635763679,-4.4051
0.001940618277,-4.40833
0.00202256468,-4.41054
0.002022988829,-4.41053
0.00202300682,-4.41005
0.002023172498,-4.41044
0.002023177936,-4.40976
0.002023207936,-2.59826
0.002023214187,-2.22237
0.002023251693,0.0421772
0.002023326934,4.58607
0.002023336936,4.58641
0.002023356939,4.58568
0.002023636984,4.58597
0.00210525004,4.57596
0.002351049361,4.5434
0.00267878179,4.49738
0.003171944534,4.43137
0.003352907063,4.40944
0.003354168207,4.40937
0.003354175476,4.41048
0.003354219088,4.409
0.003354244639,4.40968
0.003354250146,4.40828
0.003354261161,4.41121
0.00335428319,4.40969
0.003354415365,4.41008
0.003355649001,4.40964
0.00344447077,4.39983
0.003534702408,4.39063
0.003715165684,4.37478
0.003882569071,4.36331
0.003884695632,4.36323
0.003884799375,4.36314
0.003884803089,4.36326
0.003884810516,2.98445
0.00388482537,0.23125
0.003884845223,-3.45562
0.003884884929,-4.63296
0.003884964341,-4.6337
0.003885440812,-4.63328
0.003925464389,-4.63195
0.004047441003,-4.62656
0.004210076489,-4.61674
0.004535347461,-4.58935
0.004981690643,-4.54001
0.00546465867,-4.48052
0.005964553601,-4.42385
0.00649237757,-4.38138
0.0067945142,-4.36807
0.006820741264,-4.3674
0.006822933107,-4.36722
0.006822987284,-4.36716
0.006823141514,-4.36773
0.006865092074,-4.3667
0.006991437289,-4.36488
0.007202022332,-4.36612
0.007287301182,-4.36826
0.007287678326,-4.36827
0.007287849303,-4.368
0.007287854804,-4.36898
0.007287864804,-3.76104
0.007287884804,-2.55172
0.007287924804,-0.12835
0.007288003349,4.62843
0.007288011349,4.62935
0.007288027349,4.62793
0.007288059349,4.62861
0.007296187349,4.6275
0.007353531349,4.62046
0.007550139349,4.5938
0.007812283349,4.55378
0.008250200745,4.48274
0.008699479425,4.41448
0.008974967032,4.37869
0.009045870686,4.37045
0.009045902388,4.37191
0.009045911562,4.36756
0.00904592991,4.3697
0.009045935746,4.36611
0.009045947418,4.37193
0.009045964089,4.37187
0.009045997431,4.37043
0.009046064115,4.37118
0.009046997691,4.37077
0.00911421516,4.36349
0.009182499573,4.35667
0.009353205702,4.34238
0.009458877503,4.33555
0.009459294789,4.33553
0.009459328764,4.33626
0.009459396714,4.33518
0.009459405831,4.33413
0.009459415831,2.46373
0.009459435831,-1.26968
0.009459475831,-4.66131
0.009460675831,-4.66101
0.009500355831,-4.65958
0.009623235831,-4.65363
0.009787075831,-4.64245
0.01011475583,-4.61049
0.01056026308,-4.55244
0.01104930108,-4.48059
0.01155092918,-4.41211
0.0120707776,-4.36077
0.01234050262,-4.34501
0.01245665614,-4.34081
0.0124567237,-4.34046
0.01245685882,-4.34118
0.01245686757,-4.33995
0.01245692013,-4.34061
0.01245693015,-4.3428
0.01245699022,-4.34172
0.01245723051,-4.34118
0.01253892845,-4.33947
0.01262094677,-4.33861
0.0127952391,-4.33999
0.01284317897,-4.34118
0.01284455683,-4.3411
0.0128446842,-4.34119
0.01284468982,-4.34285
0.01284470106,-4.34286
0.01284472354,-4.34134
0.01284472698,-4.34583
0.01284473385,-3.924
0.0128447476,-3.08916
0.01284477509,-1.42312
0.01284483006,1.91325
0.01284487527,4.6555
0.01284490826,4.65477
0.01284521613,4.65524
0.0128899016,4.64993
0.01302501357,4.63205
0.01320516286,4.60502
0.01356546144,4.54376
0.01404043446,4.45914
0.01450365289,4.38542
0.01482092256,4.34536
0.01482134659,4.34545
0.01482184995,4.34527
0.01482197795,4.34609
0.01482417215,4.34554
0.01489672703,4.33789
0.01497162239,4.33082
0.01513077281,4.31872
0.01518006602,4.31582
0.01518109159,4.31555
0.01518197694,4.31573
0.01518198624,4.3196
0.01518200483,4.31664
0.01518204202,4.3159
0.0151820473,4.31666
0.0151820573,2.439
0.0151820773,-1.3104
0.0151821173,-4.68022
0.0151821973,-4.68132
0.0151826773,-4.68069
0.0152025173,-4.68011
0.0152639573,-4.67743
0.0153458773,-4.67291
0.0155097173,-4.66078
0.0158373973,-4.62567
0.01628240599,-4.56139
0.01676676578,-4.48193
0.0172709312,-4.4045
0.01778122058,-4.3469
0.01805233783,-4.32823
0.01817947106,-4.32273
0.0182057129,-4.32191
0.01820572958,-4.32098
0.01820576294,-4.32171
0.0182058476,-4.32097
0.01820588347,-4.32246
0.01822417717,-4.32188
0.01827927349,-4.32066
0.01835273525,-4.3198
0.01850884457,-4.32086
0.01855221613,-4.32184
0.01855222064,-4.32248
0.01855222966,-3.77274
0.0185522477,-2.68189
0.01855228377,-0.485767
0.01855235592,3.89995
0.01855236867,4.67437
0.0185523831,4.67584
0.01855241196,4.67443
0.01855281598,4.67469
0.01861145698,4.66755
0.01867055972,4.65988
0.0187887652,4.64309
0.01902517616,4.60464
0.01996782108,4.42886
0.02045257932,4.35326
0.02063511018,4.33023
0.02066240189,4.32718
0.02066332727,4.32704
0.02066359929,4.327
0.02066360932,4.32396
0.02066362937,4.32825
0.02066368074,4.32687
0.02066370329,4.3268
0.02066371017,4.32539
0.02066372394,4.3283
0.02066374271,4.32827
0.02066378025,4.32682
0.02066400548,4.32736
0.02074058317,4.31958
0.02081746117,4.31261
0.02099223265,4.30062
0.02099226085,4.30207
0.02099226382,4.29939
0.02099228167,0.939545
0.02099230546,-3.53999
0.02099235304,-4.69549
0.02099244821,-4.69623
0.02099301921,-4.69587
0.02104098316,-4.69396
0.021187159,-4.68548
0.02138206013,-4.66869
0.02177186238,-4.61954
0.02224122316,-4.54227
0.02272531694,-4.4563
0.02322684659,-4.37751
0.02378933898,-4.32031
0.0238555035,-4.31598
0.02403595252,-4.30766
0.0240380319,-4.30764
0.02403806448,-4.30826
0.02403814719,-4.30789
0.02403818228,-4.30936
0.02403825245,-4.30828
0.02404709494,-4.30785
0.02410997487,-4.30636
0.02418183765,-4.3055
0.02433454906,-4.30667
0.02435843121,-4.30723
0.0243584669,-4.3079
0.02435853829,-4.30681
0.02435868106,-4.30736
0.0243586903,-4.30796
0.02435870878,-4.30643
0.02435874573,-4.30789
0.02435875098,-4.31087
0.02435876098,-3.69996
0.02435878098,-2.48264
0.02435882098,-0.0494493
0.02435889888,4.68933
0.02435892288,4.69192
0.02435895488,4.6897
0.02435901888,4.68894
0.02435991488,4.68919
0.02442442688,4.68141
0.02448996288,4.67281
0.02462103488,4.65368
0.02488317888,4.60904
0.02582928881,4.42342
0.02631577054,4.34405
0.02639492663,4.33311
0.0265594237,4.3133
0.02655996762,4.31318
0.02655998735,4.31228
0.02656002681,4.31373
0.02656010575,4.313
0.02656026361,4.31319
0.02656027378,4.31233
0.02656029414,4.31658
0.02656033484,4.31299
0.02656057907,4.31355
0.02660193553,4.30933
0.02672698184,4.2981
0.02684681081,4.29005
0.02686767032,4.289
0.02686772243,4.2876
0.02686774527,4.29043
0.02686774875,4.28193
0.02686775571,2.97281
0.02686776962,0.34033
0.02686778854,-3.23601
0.02686782637,-4.70785
0.02686896127,-4.70755
0.02690648863,-4.70602
0.02702270239,-4.6995
0.02717765407,-4.68704
0.02748755744,-4.65076
0.02793824025,-4.57818
0.02842465983,-4.48738
0.02893281453,-4.39714
0.02943243025,-4.3301
0.02970745777,-4.30652
0.02976697421,-4.30281
0.02990461908,-4.29656
0.02991206842,-4.29633
0.02991209755,-4.29699
0.02991215581,-4.29626
0.02991227994,-4.29633
0.02991229514,-4.29778
0.02991233438,-4.2963
0.02991238748,-4.29627
0.02991245828,-4.297
0.02991684788,-4.29666
0.0299848158,-4.29498
0.03005731493,-4.29412
0.03021472346,-4.29554
0.03021494154,-4.29573
0.03021495094,-4.29487
0.03021496974,-4.29625
0.03021500735,-4.29554
0.030215018,-4.29632
0.03021503931,-4.29483
0.03021504588,-4.29337
0.03021505904,-4.29632
0.03021506812,-4.2934
0.03021509812,-2.46955
0.03021513812,-0.0312694
0.03021521582,4.70097
0.03021522382,4.70062
0.03021523982,4.7021
0.03021533582,4.70057
0.03021623182,4.70082
0.03028074382,4.69308
0.03034627982,4.68449
0.03047735182,4.66524
0.03073949582,4.61984
0.03118838225,4.52939
0.03168013425,4.42809
0.03216679962,4.34346
0.03224397785,4.3319
0.03239833432,4.31141
0.0324798028,4.30209
0.03248100808,4.30209
